facility_id,County,n_inspections,n_investigations,n_enforcement,n_limitations,n_other,n_docs_total,n_civil_fines,n_stop_placement,n_conditions,years_present,latest_year,latest_enforcement_year,fetch_status
F01161,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01162,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01163,King,2,0,0,0,0,2,0,0,0,2024,2024,,ok
F01164,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F01165,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01166,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01167,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01168,Pierce,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01169,Spokane,1,0,1,0,0,2,1,0,0,"2024,2026",2026,2026,ok
F01170,Spokane,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F01172,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01171,Pierce,1,2,0,0,0,3,0,0,0,"2024,2025",2025,,ok
F01138,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01173,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01174,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F01175,King,1,1,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01177,Pierce,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01176,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01179,Pierce,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01144,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01146,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01180,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01182,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01181,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01133,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01184,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01183,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01187,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01191,Pierce,2,0,0,0,0,2,0,0,0,"2024,2026",2026,,ok
F01192,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01193,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01188,King,1,2,0,0,0,3,0,0,0,"2023,2025",2025,,ok
F01189,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F01194,King,1,1,0,0,0,2,0,0,0,"2025,2026",2026,,ok
F01197,King,1,0,1,0,0,2,1,0,0,2026,2026,2026,ok
F01195,King,1,0,1,0,0,2,1,0,0,2025,2025,2025,ok
F01198,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01196,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01200,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01199,Spokane,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01202,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01203,Spokane,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01201,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01204,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01205,King,1,0,0,2,0,3,0,0,0,"2020,2025",2025,,ok
F01206,Pierce,0,5,0,2,0,7,0,0,0,"2020,2023,2024",2024,,ok
F01207,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01208,King,2,0,0,0,0,2,0,0,0,"2024,2025",2025,,ok
F01211,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01209,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01210,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F01212,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01213,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01178,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01159,Spokane,1,0,1,0,0,2,1,0,0,"2024,2026",2026,2026,ok
F01214,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F01216,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01215,Pierce,2,0,0,0,0,2,0,0,0,"2024,2025",2025,,ok
F01217,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01218,Pierce,1,1,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F01185,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01186,King,0,3,0,0,0,3,0,0,0,"2023,2024",2024,,ok
F01221,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01222,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F01223,Pierce,2,0,2,0,0,4,2,0,0,"2023,2024,2025",2025,2023,ok
F01224,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01225,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01228,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01229,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01230,King,0,0,0,0,0,0,0,0,0,,,,ok
F01231,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01232,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01233,Pierce,1,1,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F01234,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01236,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01235,Spokane,1,1,1,0,0,3,1,0,0,"2024,2026",2026,2026,ok
F01237,Pierce,1,4,1,0,0,6,1,0,0,"2024,2025",2025,2025,ok
F01238,Spokane,1,3,5,0,0,9,4,0,0,"2024,2026",2026,2026,ok
F01239,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01240,Pierce,0,1,0,0,0,1,0,0,0,2024,2024,,ok
F01241,King,1,1,0,0,0,2,0,0,0,"2025,2026",2026,,ok
F01242,Pierce,0,1,0,0,0,1,0,0,0,2025,2025,,ok
F01243,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01244,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01246,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F01245,King,0,0,0,0,0,0,0,0,0,,,,ok
F01247,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01248,King,1,2,1,0,0,4,1,0,0,"2024,2026",2026,2026,ok
F01249,Pierce,2,1,0,0,0,3,0,0,0,"2023,2024,2025",2025,,ok
F01190,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01226,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01252,Spokane,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01253,King,1,1,1,0,0,3,1,0,0,"2024,2026",2026,2026,ok
F01254,King,1,1,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01257,Spokane,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01251,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01250,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01258,Spokane,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01259,King,1,1,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01261,Pierce,1,3,1,0,0,5,1,0,0,"2023,2024,2025",2025,2025,ok
F01262,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01260,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F01263,Spokane,1,0,0,2,0,3,0,0,0,"2021,2024",2024,,ok
F01264,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01220,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01227,King,1,0,1,0,0,2,1,0,0,2025,2025,2025,ok
F01267,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01268,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01266,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F01265,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01269,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F01272,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01273,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01275,King,1,1,0,0,0,2,0,0,0,2026,2026,,ok
F01276,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01274,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01279,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F01277,Pierce,2,0,0,0,0,2,0,0,0,"2023,2026",2026,,ok
F01278,King,1,1,4,0,0,6,1,0,2,"2023,2025",2025,2025,ok
F01280,King,0,1,0,0,0,1,0,0,0,2025,2025,,ok
F01281,Spokane,2,0,0,0,0,2,0,0,0,"2024,2026",2026,,ok
F01284,King,1,1,3,0,0,5,0,0,2,"2024,2025",2025,2024,ok
F01283,King,2,1,0,0,0,3,0,0,0,"2024,2025",2025,,ok
F01282,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01285,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01286,Spokane,2,0,0,0,0,2,0,0,0,"2024,2026",2026,,ok
F01288,Spokane,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01289,Pierce,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01287,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F01290,Spokane,1,1,0,0,0,2,0,0,0,"2024,2025",2025,,ok
F01291,Pierce,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01256,Spokane,1,1,0,0,0,2,0,0,0,"2024,2026",2026,,ok
F01293,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01292,King,0,0,0,0,0,0,0,0,0,,,,ok
F01294,Spokane,1,1,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F01295,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01296,Spokane,2,0,0,0,0,2,0,0,0,"2024,2026",2026,,ok
F01255,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F01299,King,1,1,0,0,0,2,0,0,0,2023,2023,,ok
F01298,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01300,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01301,Spokane,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01302,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01306,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F01305,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01304,King,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F01271,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01270,Spokane,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01307,Pierce,1,1,0,0,0,2,0,0,0,2023,2023,,ok
F01308,Pierce,1,1,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F01310,King,2,0,0,0,0,2,0,0,0,2025,2025,,ok
F01309,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F01311,Pierce,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01314,King,1,1,0,0,0,2,0,0,0,2025,2025,,ok
F01315,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01317,Pierce,2,1,0,0,0,3,0,0,0,"2023,2026",2026,,ok
F01318,Spokane,1,2,0,0,0,3,0,0,0,"2024,2025",2025,,ok
F01316,Spokane,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01319,King,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F01320,Pierce,1,2,0,0,0,3,0,0,0,"2023,2024,2025",2025,,ok
F01321,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01322,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01323,King,1,1,0,0,0,2,0,0,0,2023,2023,,ok
F01324,Spokane,1,1,0,0,0,2,0,0,0,"2024,2026",2026,,ok
F01325,King,0,0,0,0,0,0,0,0,0,,,,ok
F01327,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01329,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01326,Pierce,2,0,0,0,0,2,0,0,0,"2023,2026",2026,,ok
F01330,Pierce,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01328,Pierce,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F01297,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F01332,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01331,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01335,Spokane,2,2,3,0,0,7,1,0,2,"2023,2025",2025,2025,ok
F01333,Spokane,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01334,King,0,0,0,0,0,0,0,0,0,,,,ok
F01303,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F01339,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F01340,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01341,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01337,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01338,King,0,1,0,0,0,1,0,0,0,2023,2023,,ok
F01345,Spokane,2,1,0,0,0,3,0,0,0,"2023,2024,2025",2025,,ok
F01312,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F01347,King,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F01346,Pierce,2,1,0,0,0,3,0,0,0,"2024,2026",2026,,ok
F01344,Spokane,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01343,King,0,0,0,0,0,0,0,0,0,,,,ok
F01313,Pierce,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01348,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01352,Pierce,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01351,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F01350,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01353,King,0,1,0,0,0,1,0,0,0,2024,2024,,ok
F01357,Spokane,2,1,0,0,0,3,0,0,0,"2023,2025",2025,,ok
F01355,King,1,1,2,0,0,4,2,0,0,"2025,2026",2026,2026,ok
F01358,King,0,0,0,0,0,0,0,0,0,,,,ok
F01356,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01359,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01360,Spokane,2,1,0,0,0,3,0,0,0,"2024,2026",2026,,ok
F01363,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01362,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01364,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01361,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01365,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01369,King,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F01366,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01368,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01367,Pierce,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01370,King,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F01372,Pierce,2,1,0,0,0,3,0,0,0,"2023,2024,2025",2025,,ok
F01373,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01374,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01371,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F01342,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F01375,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F01219,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01377,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01378,Pierce,1,1,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F01379,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01376,Pierce,1,1,0,0,0,2,0,0,0,"2024,2025",2025,,ok
F01381,King,2,0,0,0,0,2,0,0,0,"2023,2026",2026,,ok
F01384,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01383,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01385,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01354,Pierce,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01386,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01387,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01389,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01388,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01392,King,1,1,0,0,0,2,0,0,0,"2024,2026",2026,,ok
F01390,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01393,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F01395,Pierce,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01394,King,0,0,0,0,0,0,0,0,0,,,,ok
F01396,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01397,Pierce,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01336,Pierce,2,0,0,0,0,2,0,0,0,"2023,2026",2026,,ok
F01398,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01399,King,0,0,0,0,0,0,0,0,0,,,,ok
F01401,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01402,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F01404,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F01400,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01406,Pierce,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01405,King,0,0,0,0,0,0,0,0,0,,,,ok
F01407,King,0,1,0,0,0,1,0,0,0,2025,2025,,ok
F01408,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01409,Pierce,1,2,0,0,0,3,0,0,0,"2023,2024",2024,,ok
F01410,Pierce,1,0,0,3,0,4,0,0,0,"2021,2022,2024",2024,,ok
F01412,King,2,0,0,0,0,2,0,0,0,2024,2024,,ok
F01413,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F01411,Pierce,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01382,Spokane,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01414,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01415,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F01416,Pierce,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01417,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01418,Spokane,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F01420,Spokane,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01421,King,0,3,0,0,0,3,0,0,0,"2024,2025",2025,,ok
F01422,King,0,0,0,0,0,0,0,0,0,,,,ok
F01423,Spokane,2,1,0,0,0,3,0,0,0,"2023,2025",2025,,ok
F01424,King,0,1,3,0,0,4,0,0,2,2023,2023,2023,ok
F01349,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F01425,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F01391,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F01426,Spokane,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01427,Spokane,1,1,0,0,0,2,0,0,0,2024,2024,,ok
F01428,Spokane,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F01429,Pierce,2,1,0,0,0,3,0,0,0,"2023,2026",2026,,ok
F01431,King,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F01433,Spokane,2,1,0,0,0,3,0,0,0,"2023,2025",2025,,ok
F01403,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01434,King,0,3,3,0,0,6,0,0,2,"2024,2025",2025,2025,ok
F01435,King,0,0,0,0,0,0,0,0,0,,,,ok
F01436,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F01438,King,1,1,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01437,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F01440,King,1,0,0,2,0,3,0,0,0,"2021,2025",2025,,ok
F01380,King,1,1,0,0,0,2,0,0,0,"2024,2025",2025,,ok
F01441,King,0,0,0,0,0,0,0,0,0,,,,ok
F01442,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01443,Spokane,2,1,0,0,0,3,0,0,0,"2023,2024",2024,,ok
F01444,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01445,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01447,Spokane,1,1,0,0,0,2,0,0,0,"2023,2026",2026,,ok
F01448,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01449,King,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F01450,Pierce,1,1,0,0,0,2,0,0,0,2023,2023,,ok
F01452,King,1,2,0,0,0,3,0,0,0,"2023,2025",2025,,ok
F01453,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01451,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01454,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01419,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01455,Pierce,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01456,King,0,0,0,0,0,0,0,0,0,,,,ok
F01457,Pierce,2,0,0,0,0,2,0,0,0,"2023,2026",2026,,ok
F01458,King,0,0,0,0,0,0,0,0,0,,,,ok
F01459,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01462,Pierce,1,1,0,3,0,5,0,0,0,"2022,2023,2024",2024,,ok
F01463,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01461,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01464,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01465,Pierce,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01467,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01466,King,0,0,0,0,0,0,0,0,0,,,,ok
F01432,Spokane,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F01469,King,1,1,0,0,0,2,0,0,0,"2024,2025",2025,,ok
F01468,Pierce,1,0,0,2,0,3,0,0,0,"2022,2024",2024,,ok
F01439,King,0,0,0,0,0,0,0,0,0,,,,ok
F01470,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01472,Pierce,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01471,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01475,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01474,Pierce,2,0,0,0,0,2,0,0,0,"2023,2026",2026,,ok
F01430,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01477,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01479,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01478,Spokane,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F01481,Pierce,1,1,0,0,0,2,0,0,0,2024,2024,,ok
F01480,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01483,King,1,2,0,0,0,3,0,0,0,"2024,2025,2026",2026,,ok
F01446,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01485,King,0,0,0,0,0,0,0,0,0,,,,ok
F01484,Pierce,1,1,1,0,0,3,1,0,0,"2023,2024,2026",2026,2026,ok
F01486,King,0,0,0,0,0,0,0,0,0,,,,ok
F01487,Pierce,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01488,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F01490,Pierce,2,0,1,0,0,3,1,0,0,"2023,2025",2025,2025,ok
F01491,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01492,King,0,0,0,0,0,0,0,0,0,,,,ok
F01493,Pierce,1,1,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01494,Pierce,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01460,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01495,King,0,0,0,0,0,0,0,0,0,,,,ok
F01497,Pierce,2,0,0,0,0,2,0,0,0,"2024,2026",2026,,ok
F01496,Spokane,2,1,0,2,0,5,0,0,0,"2022,2023,2024,2025",2025,,ok
F01498,Pierce,1,0,1,0,0,2,1,0,0,"2025,2026",2026,2026,ok
F01499,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01501,Pierce,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01502,Spokane,0,2,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F01503,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01504,King,1,2,4,0,0,7,1,0,2,"2023,2024,2025",2025,2025,ok
F01505,King,0,0,0,0,0,0,0,0,0,,,,ok
F01506,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01507,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01508,Spokane,2,0,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F01509,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01510,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01476,Pierce,1,2,0,0,0,3,0,0,0,2025,2025,,ok
F01473,Pierce,1,1,3,0,0,5,1,2,0,"2023,2024,2025,2026",2026,2026,ok
F01511,Spokane,2,1,0,0,0,3,0,0,0,"2023,2025",2025,,ok
F01512,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01514,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01513,King,1,1,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01515,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01482,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01518,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01519,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01520,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F01521,King,1,3,0,0,0,4,0,0,0,"2024,2025",2025,,ok
F01522,King,0,0,0,0,0,0,0,0,0,,,,ok
F01524,Pierce,1,1,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01489,King,0,0,0,0,0,0,0,0,0,,,,ok
F01525,King,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F01526,King,0,0,0,0,0,0,0,0,0,,,,ok
F01527,King,0,1,0,0,0,1,0,0,0,2023,2023,,ok
F01528,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01529,King,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F01531,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01532,King,0,0,0,0,0,0,0,0,0,,,,ok
F01534,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01533,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01535,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01536,King,0,0,0,0,0,0,0,0,0,,,,ok
F01537,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01538,Pierce,1,1,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F01539,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01500,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
