facility_id,License_Status,County,Licensed_Capacity,Specialty,Contract,RCS_Region_Unit,Has_Public_Reports,DateAccessed,Medicaid_Contract_Flag,n_inspections,n_investigations,n_enforcement,n_limitations,n_civil_fines,n_stop_placement,n_conditions,n_docs_total,latest_year,latest_enforcement_year,addr_shared_count,phone_shared_count,cluster_id
F02762,OP,King,6,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,2E,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02763,OP,King,6,"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",2G,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2026,,1,1,
F02764,OP,Spokane,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services, Specialized Behavior Support",1E,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2026,,1,1,
F02765,OP,Pierce,6,"Mental Health, Dementia",Adult Family Home,3A,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02766,OP,King,4,"Mental Health, Dementia","Adult Family Home, WCF AFH SOW, WCF Respite",2G,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02767,OP,King,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services, WCF AFH SOW, WCF Respite",2G,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02768,OP,Pierce,6,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,3A,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02769,OP,Pierce,6,"Mental Health, Dementia","Adult Family Home, Expanded Community Services, Specialized Behavior Support",3A,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02770,OP,King,6,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,2G,,2026-06-26,Yes (has DSHS contract),0,1,0,0,0,0,0,1,2026,,1,1,
F02771,OP,Pierce,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",3A,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02772,OP,King,6,"Mental Health, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, WCF AFH SOW",2G,,2026-06-26,Yes (has DSHS contract),0,0,0,2,0,0,0,2,2025,,1,1,
F02773,OP,King,5,"Mental Health, Dementia",Adult Family Home,2E,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02774,OP,King,6,"Mental Health, Dementia",Adult Family Home,2G,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02775,OP,King,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services",2E,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02776,OP,King,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services",2G,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02777,OP,King,6,"Mental Health, Dementia",Adult Family Home,2G,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02778,OP,King,4,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,2E,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02779,OP,King,5,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,2G,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02780,OP,King,6,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,2G,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02781,OP,Pierce,6,"Mental Health, Dementia","AFH Respite, Adult Family Home",3A,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02782,OP,King,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",2G,,2026-06-26,Yes (has DSHS contract),0,1,0,0,0,0,0,1,2026,,1,1,
F02783,OP,King,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",2E,,2026-06-26,Yes (has DSHS contract),0,1,0,0,0,0,0,1,2025,,1,1,
F02784,OP,King,6,"Mental Health, Dementia",Adult Family Home,2G,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02785,OP,King,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",2G,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,2,OP025
F02786,OP,King,6,"Mental Health, Dementia",Adult Family Home,2I,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02787,OP,Pierce,6,"Mental Health, Dementia",Adult Family Home,3A,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02788,OP,Pierce,6,"Mental Health, Dementia","Adult Family Home, Expanded Community Services",3A,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02789,OP,Pierce,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",3A,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02790,OP,Spokane,5,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services, Specialized Behavior Support",1E,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02791,OP,Pierce,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services, Specialized Behavior Support",3A,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02792,OP,Pierce,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, WCF AFH SOW",3A,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02793,OP,Spokane,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services, Specialized Behavior Support",1E,,2026-06-26,Yes (has DSHS contract),1,0,0,2,0,0,0,3,2026,,1,1,
F02794,OP,King,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",2G,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02795,OP,Spokane,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services, Specialized Behavior Support, WCF AFH SOW, WCF Respite",1E,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02796,OP,King,6,"Mental Health, Dementia",Adult Family Home,2E,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02797,OP,King,6,"Mental Health, Dementia",,2G,,2026-06-26,No/Unknown,0,0,0,0,0,0,0,0,,,1,1,
F02798,OP,Pierce,6,"Mental Health, Dementia",Adult Family Home,3A,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02799,OP,Spokane,6,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,1E,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2026,,1,1,
F02800,OP,King,6,"Mental Health, Dementia",Adult Family Home,2G,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02801,OP,Pierce,6,"Mental Health, Dementia","Adult Family Home, Expanded Community Services",3F,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02802,OP,Spokane,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services, Specialized Behavior Support",1E,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02803,OP,King,6,"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, HCS Meaningful Day",2E,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02804,OP,King,6,"Mental Health, Dementia",Adult Family Home,2E,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02805,OP,King,6,"Mental Health, Dementia",Adult Family Home,2G,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02806,OP,Pierce,6,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,3A,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02807,OP,Spokane,6,"Mental Health, Dementia","Adult Family Home, Expanded Community Services, Specialized Behavior Support",1E,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2026,,1,1,
F02808,OP,Pierce,6,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,3A,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02809,OP,Spokane,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, WCF AFH SOW",1E,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2026,,1,1,
F02810,OP,King,6,"Mental Health, Dementia",Adult Family Home,2G,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02811,OP,Pierce,6,"Mental Health, Dementia","Adult Family Home, Private Duty Nursing",3A,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02812,OP,King,6,"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",2G,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02813,OP,King,6,"Mental Health, Dementia",Adult Family Home,2E,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02814,OP,Spokane,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services, Specialized Behavior Support",1E,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2026,,1,1,
F02815,OP,King,6,"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day",2G,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02816,OP,King,6,"Mental Health, Dementia",Adult Family Home,2G,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,2,OP039
F02817,OP,Pierce,6,"Mental Health, Dementia",Adult Family Home,3A,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02818,OP,Spokane,5,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services, Specialized Behavior Support",1E,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2026,,1,1,
F02819,OP,King,6,"Mental Health, Dementia",Adult Family Home,2E,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02820,OP,Pierce,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services, Specialized Behavior Support",3A,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02821,OP,King,6,"Mental Health, Dementia",Adult Family Home,2E,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02822,OP,Pierce,5,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,3A,,2026-06-26,Yes (has DSHS contract),0,0,2,0,1,2,0,2,2026,2026,1,1,
F02823,OP,Pierce,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Private Duty Nursing",3A,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02824,OP,King,6,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,2E,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02825,OP,King,6,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,2E,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02826,OP,Spokane,6,"Mental Health, Dementia","Adult Family Home, Expanded Community Services, Specialized Behavior Support",1E,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2026,,1,1,
F02827,OP,Pierce,6,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,3A,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02828,OP,Pierce,6,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,3A,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02829,OP,Spokane,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services, Specialized Behavior Support",1E,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,2,OP064
F02830,OP,King,6,"Mental Health, Dementia",Adult Family Home,2I,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02831,OP,Pierce,6,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,3A,,2026-06-26,Yes (has DSHS contract),0,0,0,2,0,0,0,2,2025,,1,1,
F02832,OP,King,4,"Mental Health, Dementia",Adult Family Home,2I,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02833,OP,Pierce,6,"Mental Health, Dementia",Adult Family Home,3F,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2025,,1,1,
F02834,OP,King,6,"Mental Health, Dementia",,2G,,2026-06-26,No/Unknown,0,0,0,0,0,0,0,0,,,1,1,
F02835,OP,King,6,"Mental Health, Dementia",,2G,,2026-06-26,No/Unknown,0,0,0,0,0,0,0,0,,,1,1,
F02836,OP,King,6,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,2E,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02837,OP,Pierce,6,"Mental Health, Dementia",Adult Family Home,3A,,2026-06-26,Yes (has DSHS contract),0,0,1,0,1,0,0,1,2026,2026,1,1,
F02838,OP,Spokane,5,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,1E,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2026,,1,1,
F02839,OP,Pierce,6,"Mental Health, Dementia","Adult Family Home, Expanded Community Services",3A,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02840,OP,King,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day",2G,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02841,OP,King,6,"Mental Health, Dementia","Adult Family Home, Expanded Community Services, Specialized Behavior Support",2E,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02842,OP,Pierce,6,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,3A,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02843,OP,Pierce,4,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,3A,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02844,OP,Spokane,6,"Mental Health, Dementia","Adult Family Home, Expanded Community Services, Specialized Behavior Support",1E,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2026,,1,1,
F02845,OP,Pierce,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services",3A,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02846,OP,King,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",2G,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02847,OP,Spokane,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services, Specialized Behavior Support",1E,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2026,,1,1,
F02848,OP,Pierce,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services",3F,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02849,OP,King,6,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,2E,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02850,OP,King,6,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,2E,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02851,OP,King,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, WCF AFH SOW, WCF Respite",2G,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02852,OP,Pierce,6,"Mental Health, Dementia",Adult Family Home,3A,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02853,OP,King,4,"Mental Health, Dementia",Adult Family Home,2E,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02854,OP,King,6,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,2G,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02855,OP,Pierce,6,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,3F,,2026-06-26,Yes (has DSHS contract),1,0,1,2,1,0,0,4,2026,2026,1,1,
F02856,OP,King,5,"Mental Health, Dementia","Adult Family Home, WCF AFH SOW",2E,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02857,OP,Pierce,6,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,3A,,2026-06-26,Yes (has DSHS contract),0,0,0,2,0,0,0,2,2025,,1,1,
F02858,OP,King,6,"Mental Health, Dementia",Adult Family Home,2E,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02859,OP,Spokane,4,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services, Specialized Behavior Support",1E,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2026,,1,1,
F02860,OP,Spokane,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",1E,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2026,,1,1,
F02861,OP,Spokane,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services, Specialized Behavior Support",1E,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2026,,1,1,
F02862,OP,Spokane,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services, Specialized Behavior Support, WCF AFH SOW",1E,,2026-06-26,Yes (has DSHS contract),1,0,0,0,0,0,0,1,2026,,1,1,
F02863,OP,Pierce,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",3A,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02864,OP,King,6,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,2G,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02865,OP,King,4,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services",2E,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02866,OP,King,5,"Mental Health, Dementia","Adult Family Home, WCF AFH SOW",2G,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02867,OP,King,6,"Mental Health, Dementia",Adult Family Home,2E,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02868,OP,King,5,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services",2G,,2026-06-26,Yes (has DSHS contract),0,0,0,2,0,0,0,2,2025,,1,1,
F02869,OP,Pierce,6,"Mental Health, Dementia",Adult Family Home,3F,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02870,OP,King,6,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,2G,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02871,OP,Pierce,6,"Mental Health, Dementia","Adult Family Home, Expanded Community Services",3A,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02872,OP,Pierce,6,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,3A,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02873,OP,Spokane,6,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,1E,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02874,OP,Pierce,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services",3A,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02875,OP,King,6,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,2G,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02876,OP,Pierce,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services",3A,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02877,OP,King,5,"Mental Health, Dementia, Developmental Disabilities",Adult Family Home,2G,,2026-06-26,Yes (has DSHS contract),0,1,0,0,0,0,0,1,2025,,1,1,
F02878,OP,King,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services",2G,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02879,OP,Spokane,6,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, Expanded Community Services, Specialized Behavior Support",1E,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02880,OP,King,5,"Mental Health, Dementia, Developmental Disabilities","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",2G,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
F02881,OP,King,6,"Mental Health, Dementia","Adult Family Home, DDA Meaningful Day, Expanded Community Services, HCS Meaningful Day, Specialized Behavior Support",2G,,2026-06-26,Yes (has DSHS contract),0,0,0,0,0,0,0,0,,,1,1,
